"Restaurant Depot #506",,"Customer# 50608066"
"3670 E Marginal Way South",,"THE BERLINER DONER KEBAB"
"Seattle, WA 98134",,"221,1ST AVE S"
7934122334,"WRPS DP12"" SPINACH 10CT  ",1,0,$4.30
7934122334,"WRPS DP12"" SPINACH 10CT  ",1,0,$4.30
7934122334,"WRPS DP12"" SPINACH 10CT  "," -4",0," -$17.20"
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$25.08
20713500000,"LAMB GROUND              ",10,0,$49.90
0,Sub-Total,0,0,"$2,213.79"
0,Tax,0,0,$3.85
0,Total,0,0,"$2,217.64"
0,"AMEX 3009",0,0,"$2,217.64"
0,Balance,0,0,$0.00

"Invoice: ","22040 Terminal: 60","05/01/2023 8:24 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$26.33
7959448953,"BAG BRN SOS 8#           ",1,0,$22.47
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$26.33
7959448947,"BAG BRN SOS 4#           ",1,0,$12.41
7959448947,"BAG BRN SOS 4#           ",1,0,$12.41
4800114545,"KNORR VEG LQD BASE       ",0,1,$59.01
76069501732,"GLOVE VNL MD PF          ",0,1,$39.40
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$46.59
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$46.59
4900005846,"COKE CLASSIC       12Z   ",1,0,$18.26
59382,"(Coupon) NO LONGER ON FILE",1,0," -$1.40"
1,"SEATTLE SBT",1,0,$7.35
4900005847,"DIET COKE          12Z   ",1,0,$18.26
59382,"(Coupon) NO LONGER ON FILE",1,0," -$1.40"
4900004422,"MEXICAN COKE       355ML ",1,0,$37.18
1,"SEATTLE SBT",1,0,$5.04
4900004422,"MEXICAN COKE       355ML ",1,0,$37.18
1,"SEATTLE SBT",1,0,$5.04
76069502223,"LID SFL 3.25-5Z          ",0,1,$48.64
7934102213,"TORT WHT GRDITA13""       ",0,1,$43.54
2060079278,"PD TOMATO ROMA XL        ",1,0,$22.10
76069502286,"CUP SFL BLK 3.25Z        ",0,1,$65.74
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$27.55
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$27.55
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$27.55
3022301150,"PD SPINACH CLEAN         ",0,1,$15.74
7266860000,"PD LETT ROMAINE HT       ",1,0,$5.79
7266860000,"PD LETT ROMAINE HT       ",1,0,$5.79
7266860000,"PD LETT ROMAINE HT       ",0,1,$30.78
7266860000,"PD LETT ROMAINE HT       ",0,1,$30.78
7266860000,"PD LETT ROMAINE HT       ",0,1,$30.78
7266810000,"PD LETT ROMAINE HT       ",0,1,$30.78
7266810000,"PD LETT ROMAINE HT       ",0,1,$30.78
61070809790,"PD HRB DILL 1LB          ",1,0,$5.59
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$15.41
2060035413,"PD CUCUMBER SEL 72       ",1,0,$22.91
20796680000,"BF HAL CHUCK ROLL        ",46.5,0,$221.80
20796680000,"BF HAL CHUCK ROLL        ",61.4,0,$292.88
20796680000,"BF HAL CHUCK ROLL        ",61.4,0," -$22.66"
20796680000,"BF HAL CHUCK ROLL        ",54.8,0,$249.89
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$27.55
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$27.55
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$27.55
20713500000,"LAMB GROUND              ",10,0,$53.10
20795020000,"CHX HAL THIGH CVP        ",40,0,$72.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$72.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$72.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$72.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$72.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$72.80
7266860000,"PD LETT ROMAINE HT       "," -2",0," -$11.58"
72906299119,"PDU ITALIAN PARSLE Y     ",1,0,$5.20
2060079278,"PD TOMATO ROMA XL        ",1,0,$22.10
2060079278,"PD TOMATO ROMA XL        ",1,0,$22.10
8437004591432,"PD GARLIC SPAINPLD       ",1,0,$16.52
76069501439,"VINEGAR APL CIDER  5%    ",1,0,$7.63
0,Sub-Total,0,0,"$2,281.28"
0,"Delivery Charge",0,0,$0.00
0,Tax,0,0,$4.04
0,Total,0,0,"$2,285.32"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX0245",0,0,"$2,285.32"
0,Balance,0,0,$0.00

"Invoice: ","25731 Terminal: 60","06/04/2023 4:06 pm"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
76069501439,"VINEGAR APL CIDER  5%    ",1,0,$7.63
76069500330,"JUICE LEMON GAL    4/1GAL",1,0,$8.96
76069557339,"SPC ONION PWDR           ",1,0,$20.97
76069557443,"SPC OREGANO GREEK  24Z   ",1,0,$18.94
3520019758,"RICE PARBOIL BAG   1/50# ",1,0,$34.03
76069501732,"GLOVE VNL MD PF          ",0,1,$39.65
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$26.33
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$26.33
7934102213,"TORT WHT GRDITA13""       ",0,1,$43.54
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$44.09
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$44.09
74243404471,"PEPPER BAN RNGMIL        ",0,1,$27.29
59997,"(Coupon) NO LONGER ON FILE",0,4,$0.00
3520019758,"RICE PARBOIL BAG   1/50# "," -1",0," -$34.03"
7934122334,"WRPS DP12"" SPINACH 10CT  ",0," -1"," -$26.33"
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$26.33
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.64
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.64
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.64
60688610845,"CHZ FETA CRUMB ITH 5#    ",0,1,$61.95
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.64
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.64
3080247181,"CHX THIGH BLKLABL  40#FRZ",1,0,$70.08
3080247181,"CHX THIGH BLKLABL  40#FRZ",1,0,$70.08
2060035413,"PD CUCUMBER SEL 72       ",1,0,$34.51
2060079278,"PD TOMATO ROMA XL        ",1,0,$20.12
2060079278,"PD TOMATO ROMA XL        ",1,0,$20.12
2060079278,"PD TOMATO ROMA XL        ",1,0,$20.12
2060079278,"PD TOMATO ROMA XL        ",1,0,$20.12
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.64
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.64
2060042530,"PD LETT ROMAINE          ",1,0,$26.24
2060042530,"PD LETT ROMAINE          ",1,0,$26.24
2060042530,"PD LETT ROMAINE          ",1,0,$26.24
2060042530,"PD LETT ROMAINE          ",1,0,$26.24
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$17.76
88264500004,"PD ONION YLW BAGS        ",1,0,$6.69
20796680000,"BF HAL CHUCK ROLL        ",59,0,$270.22
20796680000,"BF HAL CHUCK ROLL        ",59,0," -$12.39"
20796680000,"BF HAL CHUCK ROLL        ",47.3,0,$206.70
20796680000,"BF HAL CHUCK ROLL        ",62.4,0,$272.69
3080247181,"CHX THIGH BLKLABL  40#FRZ",1,0,$70.08
3080247181,"CHX THIGH BLKLABL  40#FRZ",1,0,$70.08
3080247181,"CHX THIGH BLKLABL  40#FRZ",1,0,$70.08
3080247181,"CHX THIGH BLKLABL  40#FRZ",1,0,$70.08
20713500000,"LAMB GROUND              ",10,0,$52.70
3520007554,"RICE PARBOIL CUBE  1/50# ",1,0,$31.17
0,Sub-Total,0,0,"$2,042.22"
0,"Delivery Charge",0,0,$0.00
0,Tax,0,0,$4.06
0,Total,0,0,"$2,046.28"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX5001",0,0,"$2,045.28"
0,Balance,0,0,$1.00

"Invoice: ","24586 Terminal: 12","06/10/2023 9:55 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
7148508947,"MOP BLUE MED LOOP        ",1,0,$5.59
7218100405,"BAG SANDWICH-PB18        ",1,0,$42.72
20796680000,"BF HAL CHUCK ROLL        ",63,0,$278.46
20796680000,"BF HAL CHUCK ROLL        ",63,0," -$12.60"
0,Sub-Total,0,0,$314.17
0,Tax,0,0,$0.57
0,Total,0,0,$314.74
0,"AMEX 3009",0,0,$314.74
0,Balance,0,0,$0.00

"Invoice: ","26207 Terminal: 60","06/10/2023 8:25 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
76069557423,"SPC CORIANDR SD GD 14Z   ",1,0,$7.56
76069557423,"SPC CORIANDR SD GD 14Z   ",1,0,$7.56
76069557423,"SPC CORIANDR SD GD 14Z   ",1,0,$7.56
76069557423,"SPC CORIANDR SD GD 14Z   ",1,0,$7.56
1159448015,"TIMS VARIETY PACK  30CT  ",1,0,$19.40
1159430001,"TIMS HAW MIX PACK        ",1,0,$19.40
4900005847,"DIET COKE          12Z   ",1,0,$18.47
60205,"(Coupon) NO LONGER ON FILE",1,0," -$1.40"
4900005849,"COKE ZERO          12Z   ",1,0,$18.47
60205,"(Coupon) NO LONGER ON FILE",1,0," -$1.40"
4900005846,"COKE CLASSIC       12Z   ",1,0,$18.47
60205,"(Coupon) NO LONGER ON FILE",1,0," -$1.40"
1,"SEATTLE SBT",1,0,$7.35
76069500166,"TOM PUREE 1.06 ISB       ",1,0,$6.58
76069501732,"GLOVE VNL MD PF          ",0,1,$39.82
76069502959,"CONT#3 TO GO KRAFT 64Z   ",1,0,$72.08
76069500350,"MAYO CHEFS QUALITY 1GL   ",0,1,$48.93
74243404471,"PEPPER BAN RNGMIL        ",0,1,$27.29
59997,"(Coupon) NO LONGER ON FILE",0,4,$0.00
1580003021,"C&H SUGAR GRAN     25#   ",1,0,$20.56
7959448947,"BAG BRN SOS 4#           ",1,0,$12.31
7959448947,"BAG BRN SOS 4#           ",1,0,$12.31
7959448953,"BAG BRN SOS 8#           ",1,0,$22.47
76069500350,"MAYO CHEFS QUALITY 1GL   ",0," -1"," -$48.93"
30223023791,"PD CABB RED SHRD         ",0,1,$31.19
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$27.91
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$27.91
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$27.91
3022301150,"PD SPINACH CLEAN         ",0,1,$21.18
2060042760,"PD TOMATO 25LB XL        ",1,0,$18.85
2060042760,"PD TOMATO 25LB XL        ",1,0,$18.85
2060042760,"PD TOMATO 25LB XL        ",1,0,$18.85
2060042530,"PD LETT ROMAINE          ",1,0,$23.79
2060042530,"PD LETT ROMAINE          ",1,0,$23.79
2060035413,"PD CUCUMBER SEL 72       ",1,0,$33.98
2060042530,"PD LETT ROMAINE          ",1,0,$23.79
2060042530,"PD LETT ROMAINE          ",1,0,$23.79
2060042530,"PD LETT ROMAINE          ",1,0,$23.79
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$27.91
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$27.91
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$27.91
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$17.76
60688610845,"CHZ FETA CRUMB ITH 5#    ",0,1,$61.95
1159448015,"TIMS VARIETY PACK  30CT  ",1,0,$19.40
1159430001,"TIMS HAW MIX PACK        ",1,0,$19.40
20795020000,"CHX HAL THIGH CVP        ",40,0,$75.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$75.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$75.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$75.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$75.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$75.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$75.60
20796680000,"BF HAL CHUCK ROLL        ",57.3,0,$265.87
20796680000,"BF HAL CHUCK ROLL        ",57.3,0," -$12.03"
20796680000,"BF HAL CHUCK ROLL        ",77.2,0,$341.99
20796680000,"BF HAL CHUCK ROLL        ",60.1,0,$266.25
61070809790,"PD HRB DILL 1LB          ",1,0,$5.59
61070809790,"PD HRB DILL 1LB          ",1,0,$5.59
61070809790,"PD HRB DILL 1LB          ",1,0,$5.59
61070809790,"PD HRB DILL 1LB          ",1,0,$5.59
61070809790,"PD HRB DILL 1LB          ",1,0,$5.59
20795020000,"CHX HAL THIGH CVP        ",40,0,$75.60
20713500000,"LAMB GROUND              ",10,0,$52.20
61070809790,"PD HRB DILL 1LB          "," -1",0," -$5.59"
61070809790,"PD HRB DILL 1LB          "," -3",0," -$16.77"
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$44.09
0,Sub-Total,0,0,"$2,457.60"
0,"Delivery Charge",0,0,$0.00
0,Tax,0,0,$4.08
0,Total,0,0,"$2,461.68"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX7897",0,0,"$2,460.68"
0,Balance,0,0,$1.00

"Invoice: ","2196 Terminal: 11","06/19/2023 2:23 pm"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$16.85
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$16.85
0,Sub-Total,0,0,$33.70
0,Tax,0,0,$0.00
0,Total,0,0,$33.70
0,"AMEX 3009",0,0,$33.70
0,Balance,0,0,$0.00

"Invoice: ","29411 Terminal: 60","07/23/2023 4:07 pm"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0," -$64.19"
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$26.33
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$26.33
76069557323,"SPC GARLIC POWDER  5LB   ",1,0,$28.25
76069501439,"VINEGAR APL CIDER  5%    ",1,0,$7.63
76069557449,"SPC PEPR WHT GRND  1#    ",1,0,$8.41
7262706403,"BROOM ANGLE UNFLAG       ",1,0,$10.36
7959448953,"BAG BRN SOS 8#           ",1,0,$23.50
7959448947,"BAG BRN SOS 4#           ",1,0,$12.01
7959448947,"BAG BRN SOS 4#           ",1,0,$12.01
7959448947,"BAG BRN SOS 4#           ",1,0,$12.01
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$46.59
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$46.59
2700038251,"KETCHUP HUNTS      #10   ",0,1,$29.82
74243404471,"PEPPER BAN RNGMIL        ",0,1,$28.54
71375741270,"GLOVE VNL MD PF          ",0,1,$39.82
81099803171,"LINER PLA24X32     13GAL ",1,0,$61.38
7934102213,"TORT WHT GRDITA13""       ",0,1,$43.54
7934102213,"TORT WHT GRDITA13""       ",1,0,$4.61
7934102213,"TORT WHT GRDITA13""       ",1,0,$4.61
7934102213,"TORT WHT GRDITA13""       ",1,0,$4.61
72181008417,"FOIL INSUL-14X16         ",0,1,$86.10
3520007554,"RICE PARBOIL CUBE  1/50# ",1,0,$31.17
76069502959,"CONT#3 TO GO KRAFT 64Z   ",1,0,$72.08
4900004897,"FANTA ORANGE       355ML ",1,0,$35.20
1,"SEATTLE SBT",1,0,$5.04
4900004897,"FANTA ORANGE       355ML ",1,0,$35.20
1,"SEATTLE SBT",1,0,$5.04
4900004897,"FANTA ORANGE       355ML ",1,0,$35.20
1,"SEATTLE SBT",1,0,$5.04
4900004422,"MEXICAN COKE       355ML ",1,0,$35.20
1,"SEATTLE SBT",1,0,$5.04
1580003021,"C&H SUGAR GRAN     25#   ",1,0,$20.56
4900004422,"MEXICAN COKE       355ML ",1,0,$35.20
1,"SEATTLE SBT",1,0,$5.04
4900005846,"COKE CLASSIC       12Z   ",1,0,$18.76
1,"SEATTLE SBT",1,0,$7.35
4900005846,"COKE CLASSIC       12Z   ",1,0,$18.76
1,"SEATTLE SBT",1,0,$7.35
4900005847,"DIET COKE          12Z   ",1,0,$18.76
4900005849,"COKE ZERO          12Z   ",1,0,$18.76
4150081938,"MUSTARD YLW FRENCH 4/105Z",0,1,$18.89
4900004422,"MEXICAN COKE       355ML ",1,0,$35.20
1,"SEATTLE SBT",1,0,$5.04
7934102213,"TORT WHT GRDITA13""       "," -3",0," -$13.83"
4900004422,"MEXICAN COKE       355ML ",1,0,$35.20
1,"SEATTLE SBT",1,0,$5.04
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.75
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.75
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.75
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.75
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.75
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.75
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.75
2060035413,"PD CUCUMBER SEL 72       ",1,0,$35.26
3022301150,"PD SPINACH CLEAN         ",0,1,$22.03
88264500004,"PD ONION YLW BAGS        ",1,0,$6.72
2060042597,"PD CABB RED 45LB         ",1,0,$57.26
2060042597,"PD CABB RED 45LB         ",1,0,$57.26
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$16.82
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$16.82
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$16.82
20796680000,"BF HAL CHUCK ROLL        ",53.3,0,$253.18
20796680000,"BF HAL CHUCK ROLL        ",49.8,0,$236.54
20796680000,"BF HAL CHUCK ROLL        ",49.8,0," -$21.65"
20796680000,"BF HAL CHUCK ROLL        ",59,0,$267.86
20796680000,"BF HAL CHUCK ROLL        ",60.2,0,$273.31
20795020000,"CHX HAL THIGH CVP        ",40,0,$72.00
20795020000,"CHX HAL THIGH CVP        ",40,0,$72.00
20795020000,"CHX HAL THIGH CVP        ",40,0,$72.00
20795020000,"CHX HAL THIGH CVP        ",40,0,$72.00
20795020000,"CHX HAL THIGH CVP        ",40,0,$72.00
20795020000,"CHX HAL THIGH CVP        ",40,0,$72.00
72906299119,"PDU ITALIAN PARSLE Y     ",1,0,$3.10
61070809790,"PD HRB DILL 1LB          ",1,0,$5.59
2060042760,"PD TOMATO 25LB XL        ",1,0,$27.76
2060042760,"PD TOMATO 25LB XL        ",1,0,$27.76
2060042760,"PD TOMATO 25LB XL        ",1,0,$27.76
2060042760,"PD TOMATO 25LB XL        ",1,0,$27.76
2060042597,"PD CABB RED 45LB         "," -2",0," -$114.52"
2060042530,"PD LETT ROMAINE          ",1,0,$23.89
2060042530,"PD LETT ROMAINE          ",1,0,$23.89
2060042530,"PD LETT ROMAINE          ",1,0,$23.89
2060042530,"PD LETT ROMAINE          ",1,0,$23.89
2060042530,"PD LETT ROMAINE          ",1,0,$23.89
0,Sub-Total,0,0,"$3,045.48"
0,"Delivery Charge",0,0,$0.00
0,Tax,0,0,$11.43
0,Total,0,0,"$3,056.91"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX4993",0,0,"$2,992.72"
0,Balance,0,0,$64.19

"Invoice: ","9852 Terminal: 13","07/31/2023 3:45 pm"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
2060042760,"PD TOMATO 25LB XL        ",1,0,$26.44
2060042530,"PD LETT ROMAINE          ",1,0,$20.55
20796680000,"BF HAL CHUCK ROLL        ",47.3,0,$213.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$70.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$70.80
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$24.99
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$24.99
30223021261,"PD CABB RED SHRD         ",0,1,$29.67
20713500000,"LAMB GROUND              ",10,0,$47.50
20713500000,"LAMB GROUND              ",10,0,$47.50
0,Sub-Total,0,0,$577.04
0,Tax,0,0,$0.00
0,Total,0,0,$577.04
0,"AMEX 3009",0,0,$577.04
0,Balance,0,0,$0.00

"Invoice: ","29793 Terminal: 60","07/31/2023 8:42 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
2670058502,"OIL CANOLA C/PRIDE 6/1GAL",1,0,$14.69
76069500330,"JUICE LEMON GAL    4/1GAL",1,0,$8.74
76069557484,"SPC PAPRIKA        4.5LB ",1,0,$17.27
76069557443,"SPC OREGANO GREEK  24Z   ",1,0,$19.53
76069557423,"SPC CORIANDR SD GD 14Z   ",1,0,$7.84
76069557423,"SPC CORIANDR SD GD 14Z   ",1,0,$7.84
76069557423,"SPC CORIANDR SD GD 14Z   ",1,0,$7.84
76069500166,"TOM PUREE 1.06 ISB       ",1,0,$6.38
76069501732,"GLOVE VNL MD PF          ",0,1,$39.82
76069500350,"MAYO CHEFS QUALITY 1GL   ",0,1,$46.15
76069500350,"MAYO CHEFS QUALITY 1GL   ",0,1,$46.15
78707400092,"PAPER WRAP 15X16         ",0,1,$102.85
72181004112,"BAG SANDWICH-DX18        ",1,0,$47.08
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$26.33
7934102213,"TORT WHT GRDITA13""       ",0,1,$43.54
7959448953,"BAG BRN SOS 8#           ",1,0,$23.50
76069501237,"FORK PS BLK              ",1,0,$31.69
76069502959,"CONT#3 TO GO KRAFT 64Z   ",1,0,$72.08
4900005847,"DIET COKE          12Z   ",1,0,$18.76
4900005846,"COKE CLASSIC       12Z   ",1,0,$18.76
1,"SEATTLE SBT",1,0,$7.35
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$26.33
2060042760,"PD TOMATO 25LB XL        ",1,0,$27.76
2060042760,"PD TOMATO 25LB XL        ",1,0,$27.76
74243404471,"PEPPER BAN RNGMIL        ",0,1,$28.29
20796680000,"BF HAL CHUCK ROLL        ",63.1,0,$299.73
20796680000,"BF HAL CHUCK ROLL        ",63.1,0," -$13.25"
30223021261,"PD CABB RED SHRD         ",0,1,$31.15
2060042530,"PD LETT ROMAINE          ",1,0,$21.58
2060042530,"PD LETT ROMAINE          ",1,0,$21.58
2060042530,"PD LETT ROMAINE          ",1,0,$21.58
2060042530,"PD LETT ROMAINE          ",1,0,$21.58
2060035413,"PD CUCUMBER SEL 72       ",1,0,$28.30
60688610845,"CHZ FETA CRUMB ITH 5#    ",0,1,$57.63
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.24
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.24
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.24
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.24
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.24
76069501695,"YOG DAHI W/M JF    5#    ",0,1,$26.24
20795020000,"CHX HAL THIGH CVP        ",40,0,$74.40
20795020000,"CHX HAL THIGH CVP        ",40,0,$74.40
20795020000,"CHX HAL THIGH CVP        ",40,0,$74.40
20795020000,"CHX HAL THIGH CVP        ",40,0,$74.40
20795020000,"CHX HAL THIGH CVP        ",40,0,$74.40
20795020000,"CHX HAL THIGH CVP        ",40,0,$74.40
20795020000,"CHX HAL THIGH CVP        ",40,0,$74.40
20713500000,"LAMB GROUND              ",10,0,$49.90
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$16.82
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$16.82
8437004591449,"PD GARLIC SPAINPLD       ",0,1,$59.35
61070809790,"PD HRB DILL 1LB          ",1,0,$5.59
72906299119,"PDU ITALIAN PARSLE Y     ",1,0,$5.05
20796680000,"BF HAL CHUCK ROLL        ",58.9,0,$267.41
20795020000,"CHX HAL THIGH CVP        ",40,0,$74.40
20796680000,"BF HAL CHUCK ROLL        ",49.9,0,$226.55
20796680000,"BF HAL CHUCK ROLL        ",64.1,0,$291.01
76069500350,"MAYO CHEFS QUALITY 1GL   ",0," -2"," -$92.30"
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$46.59
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$46.59
1829107323,"REG ROLL 7313SP          ",0,1,$58.75
84216912482,"STEAK WEIGHT IRON  GRY EA",1,0,$12.58
76069501828,"LC HAMBURGER TRNR        ",1,0,$13.70
0,Sub-Total,0,0,"$2,991.26"
0,"Delivery Charge",0,0,$0.00
0,Tax,0,0,$12.80
0,Total,0,0,"$3,004.06"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX7900",0,0,"$3,004.06"
0,Balance,0,0,$0.00

"Invoice: ","1371 Terminal: 60","09/11/2023 9:58 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
20796680000,"BF HAL CHUCK ROLL        ",63.2,0,$328.01
20796680000,"BF HAL CHUCK ROLL        ",63.2,0," -$13.90"
20796680000,"BF HAL CHUCK ROLL        ",59.8,0,$297.21
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$18.02
60688610845,"CHZ FETA CRUMB ITH 5#    ",0,1,$61.48
2060035413,"PD CUCUMBER SEL 72       ",1,0,$29.80
2060042760,"PD TOMATO 25LB XL        ",1,0,$23.17
2060042760,"PD TOMATO 25LB XL        ",1,0,$23.17
20795020000,"CHX HAL THIGH CVP        ",40,0,$84.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$84.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$84.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$84.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$84.80
3022301150,"PD SPINACH CLEAN         ",0,1,$4.47
4900004659,"MEXICAN COKE       500ML ",1,0,$41.08
1,"SEATTLE SBT",1,0,$7.10
4900005846,"COKE CLASSIC       12Z   ",1,0,$20.22
63829,"(Coupon) Coke, Diet Coke, Sprite, Zero, Dr Pepper 35/12z",1,0," -$1.20"
1,"SEATTLE SBT",1,0,$7.35
76069503457,"LNR 40X46 16M NAT        ",1,0,$78.55
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$51.80
74243404471,"PEPPER BAN RNGMIL        ",0,1,$30.44
76069502959,"CONT#3 TO GO KRAFT 64Z   ",1,0,$53.82
7959448980,"BAG BRN SOS 1/6          ",1,0,$83.11
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$28.34
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$28.34
76069500470,"SPC PEPR CAYENNE         ",1,0,$18.59
76069557423,"SPC CORIANDR SD GD 14Z   ",1,0,$8.61
76069557423,"SPC CORIANDR SD GD 14Z   ",1,0,$8.61
76069557423,"SPC CORIANDR SD GD 14Z   ",1,0,$8.61
76069557423,"SPC CORIANDR SD GD 14Z   ",1,0,$8.61
7959448947,"BAG BRN SOS 4#           ",1,0,$13.85
7959448947,"BAG BRN SOS 4#           ",1,0,$13.85
7262706555,"QUICK WAY MOP KIT        ",1,0,$27.19
2060042530,"PD LETT ROMAINE          ",4,0,$67.56
2060042530,"PD LETT ROMAINE          ",0,50," -$33.78"
4900004659,"MEXICAN COKE       500ML "," -1",0," -$41.08"
1,"SEATTLE SBT"," -1",0," -$7.10"
4900004422,"MEXICAN COKE       355ML ",1,0,$38.60
1,"SEATTLE SBT",1,0,$5.04
2060042597,"PD CABB RED 45LB         ",1,0,$43.34
0,Sub-Total,0,0,"$1,804.88"
0,"Delivery Charge",0,0,$25.00
0,Tax,0,0,$10.84
0,Total,0,0,"$1,840.72"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX4689",0,0,"$1,840.72"
0,Balance,0,0,$0.00

"Invoice: ","1545 Terminal: 60","09/18/2023 9:08 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
